expense_id,employee_id,department,seniority,submission_date,expense_date,category,amount,amount_local,currency,vendor_id,vendor_name,vendor_country,vendor_risk_score,payment_method,requires_approval,high_risk_category,has_receipt,receipt_quality,ocr_confidence,manual_review_required,num_attendees,project_code,cost_center,is_violation,violation_type,approval_status,approval_date,notes,employee_risk_score,previous_violations
4a6e63ab-810b-48cf-80ea-1f1de23206f3,EMP0011,Sales,Mid-level,2023-07-26,2023-07-02,Conference,2311.81,2311.81,USD,a857af61-ea60-49d9-9a34-639b0590c868,Barnett-Mcpherson,Cocos (Keeling) Islands,0.9334152005301938,Invoice,True,False,True,0.7767128098141662,0.9556771852871458,False,,,CC734,True,weekend_expense,Pending,,,0.2668466500378547,5
091b0cef-dbea-41a4-94ad-e76ed51d333f,EMP0020,Sales,Junior,2023-11-01,2023-10-08,Domestic Travel,1333.31,1025.62,GBP,e79086d7-51a0-497e-9483-1b0a83230b16,"Ochoa, Paul and Hopkins",Brazil,0.9422001344081012,Invoice,False,False,True,0.7872610176036196,0.7964347075226231,False,,PRJ3934,CC724,False,,Pending,,Simple responsibility positive movement only stock. Often finally each however stay.,0.10618911428716271,0
4f7c74a6-2cac-4ce2-a538-0bc0bedcef05,EMP0096,Sales,Mid-level,2023-06-11,2023-06-09,International Travel,5064.82,3896.02,GBP,9f9231cc-1ff5-4036-a2c8-f7504247a6e1,Martinez LLC,Mozambique,0.8247021438412551,Corporate Card,True,True,False,0.9995726742061203,0.8179125740151179,True,,,CC973,False,,Pending,,A product another customer. Should animal husband action least point. Left poor participant common.,0.8679844806377427,5
fd64290a-97ee-4be0-bf9f-beafe2053709,EMP0097,Executive,Senior,2024-09-09,2024-08-27,International Travel,10313.59,9375.99,EUR,b9f77d04-0633-4e2a-90df-d07141b3b8da,Nelson-Ortiz,American Samoa,0.31398811001179205,Digital Wallet,True,True,True,0.3210686541233797,0.8683836423815985,True,,,CC828,False,,Pending,,,0.19095776024144095,0
bc51be4f-a992-49c0-8c5c-95295874d47c,EMP0015,Finance,Mid-level,2023-10-11,2023-10-08,Software Licenses,1680.48,1292.67,GBP,a85ec083-6dca-4abb-9db7-48f6a96f304e,"Bowman, Baker and Schwartz",Norfolk Island,0.053518783175727,Corporate Card,True,False,True,0.06698479506468447,0.9670007943213432,False,,,CC741,False,,Pending,,,0.6666637998607259,2
ccb88476-b5a0-4dff-82ea-eb8c8c7eeb6b,EMP0012,Finance,Manager,2023-09-02,2023-08-24,Office Supplies,260.97,260.97,USD,1222a72a-f210-4128-8609-cb7ff417f3b6,King-Smith,Brazil,0.04724833245728732,Corporate Card,False,False,True,0.600398947218123,0.7400403224328884,False,,,CC802,False,,Pending,,,0.3554568030609757,2
cf5aaaa7-d947-4afb-b267-ea9b7fc7f669,EMP0099,Engineering,Mid-level,2023-07-28,2023-07-24,Team Meals,231.75,25750.41,JPY,cfef0880-815a-453b-b824-1b5ea08be3ca,"Fuller, Jones and Neal",Netherlands,0.3228827587050994,Corporate Card,False,False,True,0.7666134046041948,0.7317435026226409,False,6.0,,CC832,True,unauthorized_category,Pending,,Blood question find. Stock choose in begin half structure maybe.,0.19548921592209234,5
be82ec59-5e5f-4a4c-8dd3-ff944983477e,EMP0062,HR,Senior,2023-02-16,2023-02-05,Domestic Travel,2834.46,2180.35,GBP,64e928a0-859e-4824-bab0-63441ccc0b1d,"Melton, Washington and Lopez",Togo,0.07105563774551138,Digital Wallet,False,False,True,0.46597943479697457,0.8612810014853962,False,,,CC879,False,,Pending,,,0.41854932070014994,0
4f7db991-8719-4b0d-a1e6-f73b4313ed89,EMP0029,Research,Executive,2023-07-16,2023-06-27,Domestic Travel,11354.94,8734.57,GBP,76f0d537-ae46-401c-868f-21c4d4c46722,Hull-Morris,Moldova,0.6898380175296277,Corporate Card,False,False,True,0.11417767175784055,0.8069397018264689,False,,,CC937,False,,Pending,,,0.168975434041714,2
d2214420-7115-43a0-bb18-0c3a2485327e,EMP0089,Marketing,Mid-level,2024-01-26,2024-01-05,Office Supplies,170.17,170.17,USD,37331e1e-9c69-44f0-bcb8-b1463208674b,Sanders PLC,Netherlands Antilles,0.8079888665731314,Personal Card,False,False,True,0.21585668147730075,0.7449157783086512,False,,,CC801,False,,Pending,,,0.059994942189342204,0
05bf1458-dbf8-4235-a72e-b69d36c385e0,EMP0016,Executive,Director,2024-10-22,2024-09-23,Team Meals,758.51,758.51,USD,68cbd1ee-9726-4880-8fad-7f49440092ef,Kane-Mcconnell,Rwanda,0.6099621296753441,Personal Card,False,False,True,0.17682184005664447,0.9111050991192264,False,4.0,PRJ1926,CC109,False,,Pending,,,0.679708597718865,4
d0b9d15d-466e-4458-ac3c-0ad98d46f3b1,EMP0099,Engineering,Mid-level,2024-12-20,2024-12-13,Domestic Travel,6155.82,8207.76,CAD,1949d963-69cf-4aaf-b857-a19baeecac2a,White Inc,Saint Pierre and Miquelon,0.15924460672505525,Corporate Card,False,False,True,0.7248433049554209,0.9224542434400309,False,,,CC459,False,,Pending,,,0.19548921592209234,5
c86435c5-64bf-4809-9212-33313af48a05,EMP0021,Sales,Mid-level,2024-12-19,2024-12-18,Conference,2649.14,2037.8,GBP,06a8e77f-e29b-44be-8a95-2573d0052bb1,Preston-Rios,Congo,0.2837358226024277,Digital Wallet,True,False,True,0.2168189064260817,0.907803628239341,False,,,CC287,True,weekend_expense,Pending,,Least ability industry professional.,0.40897145202958607,3
33ef2089-7ef3-42a8-9306-c5bf3448b712,EMP0012,Finance,Manager,2023-06-06,2023-06-02,International Travel,10909.9,8392.23,GBP,2dc535de-992a-43f9-a2c6-a00904eacba8,Sanford and Sons,Norfolk Island,0.6470587511046095,Personal Card,True,True,True,0.7112356168276736,0.7425124595693269,False,,,CC485,False,,Pending,,Reality understand ability raise century purpose.,0.3554568030609757,2
14232b28-e8ca-467e-b591-a2c4823de82c,EMP0060,Engineering,Senior,2025-01-16,2024-12-22,Hardware,6245.61,4804.32,GBP,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Invoice,True,True,True,0.008335670819328733,0.9280289492615019,False,,,CC706,False,,Pending,,,0.01994847328805549,1
db0cc069-7b85-4bd2-9a5a-0dad7325af56,EMP0034,Executive,Executive,2024-08-20,2024-07-26,Domestic Travel,15980.99,12293.07,GBP,798fab77-b508-46d8-91c4-56c12fa42de9,Snyder-Woods,Vietnam,0.5063543240084214,Invoice,False,False,True,0.7705601330221988,0.9188811564447186,False,,,CC553,False,,Pending,,Card herself politics. Level which never officer generation face various four.,0.7802303074657966,5
5afd5e8e-fa45-4d1c-a97a-871e8d9ebd11,EMP0042,Research,Junior,2024-07-07,2024-06-17,Domestic Travel,2762.49,2762.49,USD,2dc535de-992a-43f9-a2c6-a00904eacba8,Sanford and Sons,Norfolk Island,0.6470587511046095,Digital Wallet,False,False,True,0.06054321275074592,0.7075202538598292,True,,,CC781,False,,Pending,,Sea course fly treat result certainly. Environment wrong especially.,0.9348419092435202,0
fc645a9a-62df-4ab1-998c-38d39ca09941,EMP0070,Engineering,Executive,2024-04-14,2024-03-20,Client Meals,711.3,79033.84,JPY,68cbd1ee-9726-4880-8fad-7f49440092ef,Kane-Mcconnell,Rwanda,0.6099621296753441,Digital Wallet,False,True,True,0.684044170546628,0.9777471855306619,False,9.0,,CC468,False,,Pending,,,0.9597239142904959,2
cc1ac133-4ff7-4240-9df2-20548455096e,EMP0041,Finance,Manager,2023-04-02,2023-03-05,Domestic Travel,5557.79,5557.79,USD,9f9231cc-1ff5-4036-a2c8-f7504247a6e1,Martinez LLC,Mozambique,0.8247021438412551,Cash,False,False,True,0.19081734151294127,0.7860266005425862,False,,PRJ7393,CC419,False,,Pending,,,0.33034527025347793,1
7b176322-6386-4577-91c2-c1c311439b54,EMP0015,Finance,Mid-level,2023-05-22,2023-04-23,Team Meals,265.32,204.09,GBP,d5ae0f4e-eb30-4325-9307-73ba49d13628,Mitchell-Diaz,Botswana,0.9400542183938679,Invoice,False,False,True,0.4341898683559422,0.7202549876248738,False,3.0,,CC942,False,,Pending,,Deal miss high method quite production receive. Heavy each rate couple.,0.6666637998607259,2
d1365cb6-b097-42e3-9061-afad88308a53,EMP0006,Marketing,Executive,2024-10-01,2024-09-15,Domestic Travel,8362.46,11149.95,CAD,ce84b4fd-28c3-4c1b-9ec0-9eb4b9aa818f,Williams LLC,Thailand,0.6971924975702819,Corporate Card,False,False,True,0.7317299479781557,0.8188664798235665,False,,PRJ8746,CC139,False,,Pending,,Thousand nothing take million star. Us find then once teach very stuff.,0.3174578909553505,5
5dffad34-fe7c-4fed-9220-a92a8eb4be09,EMP0065,Finance,Mid-level,2024-08-16,2024-07-31,Domestic Travel,890.85,98983.61,JPY,64e928a0-859e-4824-bab0-63441ccc0b1d,"Melton, Washington and Lopez",Togo,0.07105563774551138,Digital Wallet,False,False,True,0.14346340976734984,0.7388039387839791,False,,,CC292,True,duplicate_submission,Pending,,,0.8543339023688052,2
a8ab80f5-d289-4502-9d22-29a8c57343f2,EMP0073,Marketing,Mid-level,2023-07-09,2023-07-01,Training,249.98,27775.9,JPY,a857af61-ea60-49d9-9a34-639b0590c868,Barnett-Mcpherson,Cocos (Keeling) Islands,0.9334152005301938,Digital Wallet,True,False,False,0.0939940346946676,0.9920408502150937,False,,,CC206,True,suspicious_vendor,Pending,,,0.5843403466152017,1
4231a7d1-6e2f-41e5-a20d-0ad17c91486e,EMP0013,Sales,Director,2025-01-11,2024-12-15,Team Meals,174.77,158.88,EUR,04a3e4e0-b3d5-4f01-8751-41c3846b121e,"Sullivan, Parks and Bradley",Peru,0.4762105326085243,Invoice,False,False,True,0.7471113669980488,0.8673865168401219,False,3.0,,CC356,True,delayed_submission,Pending,,,0.2631439311091016,4
5d369e90-bc8e-430d-b090-e9fced5682c1,EMP0073,Marketing,Mid-level,2023-10-30,2023-10-26,International Travel,6205.55,689505.47,JPY,0604223a-0e2d-45ed-aae9-f7e6a8db5bdf,Orr LLC,Peru,0.18015800030990348,Invoice,True,True,True,0.02592462773230708,0.96376688407776,False,,,CC548,False,,Pending,,,0.5843403466152017,1
e97484db-0c30-4c6b-a5d3-a31208d76ed4,EMP0036,Finance,Mid-level,2023-09-17,2023-08-29,Software Licenses,1110.65,854.35,GBP,f6a7daa8-9566-4575-bd23-34c5018edb0e,"Bryant, Jones and Thompson",Netherlands,0.0016798787849491292,Personal Card,True,False,True,0.41513773030847545,0.8784033578118734,False,,,CC550,False,,Pending,,,0.4944337085655707,5
8f0c6d66-dbc9-404f-b0af-9c5fd8360d18,EMP0023,Research,Executive,2024-03-13,2024-03-08,Training,1608.1,1237.0,GBP,06a8e77f-e29b-44be-8a95-2573d0052bb1,Preston-Rios,Congo,0.2837358226024277,Corporate Card,True,False,True,0.4056150226559213,0.9473516287208436,False,,,CC662,True,weekend_expense,Pending,,,0.8158920871832815,0
c971d26c-c097-4681-a095-958950cf2214,EMP0087,Finance,Manager,2024-04-22,2024-04-11,Domestic Travel,6956.14,772904.07,JPY,f251bbb6-d733-4ae7-80c1-7e25c69eec58,Washington Inc,France,0.24201567156208192,Invoice,False,False,True,0.15032764281006805,0.7389687360345477,True,,,CC891,False,,Pending,,,0.7837978184500771,3
0a40df5d-733e-42aa-9d63-0bdce7460476,EMP0083,Finance,Mid-level,2023-02-28,2023-01-29,Domestic Travel,2783.17,2783.17,USD,8d1596f3-01b8-4a04-b5ac-0c79d259e621,Diaz Group,Guyana,0.8438009976768155,Digital Wallet,False,False,True,0.8834325875932088,0.767990620102548,False,,,CC383,True,duplicate_submission,Pending,,,0.17866768104576325,3
df60bfe9-2a62-48a8-81ba-662af9b7a1e9,EMP0064,Research,Executive,2023-01-30,2023-01-29,International Travel,17228.86,22971.81,CAD,7a60878a-3de3-40d2-886c-254af41c80e5,Mann-Coffey,Cuba,0.976689430593768,Personal Card,True,True,True,0.7220030347605848,0.724717875070035,False,,,CC662,True,duplicate_submission,Pending,,,0.22534492221523794,4
a04467d7-affa-4f28-9c37-439f4b1c3fae,EMP0004,Engineering,Director,2024-05-09,2024-04-22,International Travel,14021.35,14021.35,USD,614988ec-d669-4ad6-809f-b80a70c64031,"Chandler, Jones and Clayton",Bulgaria,0.21403321102054995,Corporate Card,True,True,True,0.16402479794922975,0.7827423980476125,False,,,CC904,False,,Pending,,,0.1238903086241766,3
eec50ad5-60b1-4b3a-b63f-8b9a264f8933,EMP0057,Finance,Director,2025-01-17,2024-12-22,Team Meals,410.26,547.01,CAD,dd019350-8384-402f-a198-cff0ae06a449,Campbell-Combs,Myanmar,0.6369935091606986,Digital Wallet,False,False,True,0.8547603562870445,0.973553450611471,False,4.0,PRJ4459,CC581,False,,Pending,,All number indicate sign. Hotel even senior sea. Business form risk happen gun participant.,0.1448802750904602,2
a572499a-310f-4338-b3d6-feda692a6523,EMP0043,Research,Mid-level,2024-05-01,2024-04-14,Client Meals,106.24,11804.13,JPY,c5ebbfe6-0341-414e-8f12-82eba1d21841,"Paul, Perez and Hernandez",Suriname,0.7830279767794123,Invoice,False,True,True,0.7226584665203233,0.8734558718561131,False,7.0,,CC764,False,,Pending,,,0.6766051487859015,1
cc3a32a0-5f28-4c5b-8675-8ba02f6b491b,EMP0093,Marketing,Mid-level,2024-02-07,2024-01-20,Team Meals,50.31,5589.55,JPY,c5ebbfe6-0341-414e-8f12-82eba1d21841,"Paul, Perez and Hernandez",Suriname,0.7830279767794123,Corporate Card,False,False,True,0.8706721233734005,0.860177848426783,True,3.0,PRJ9445,CC960,False,,Pending,,,0.786992550972586,0
11340ad8-1dc4-4af5-8034-820eb5ece0d5,EMP0002,Marketing,Manager,2024-01-31,2024-01-28,International Travel,4213.36,468150.6,JPY,614988ec-d669-4ad6-809f-b80a70c64031,"Chandler, Jones and Clayton",Bulgaria,0.21403321102054995,Invoice,True,True,True,0.1910464493563495,0.7366936220479172,False,,PRJ8328,CC961,False,,Pending,,,0.23713685710679488,3
9a885398-a3c8-40ec-b0ca-4c5e17effc0e,EMP0086,Sales,Senior,2023-09-04,2023-08-31,International Travel,15886.86,14442.6,EUR,e79086d7-51a0-497e-9483-1b0a83230b16,"Ochoa, Paul and Hopkins",Brazil,0.9422001344081012,Digital Wallet,True,True,True,0.27964296657943144,0.9760381517392264,False,,,CC999,False,,Pending,,,0.2985735722920174,0
0bc273ce-579a-490c-9ff0-92b9f5762532,EMP0034,Executive,Executive,2023-12-11,2023-12-06,International Travel,8286.28,7532.98,EUR,798fab77-b508-46d8-91c4-56c12fa42de9,Snyder-Woods,Vietnam,0.5063543240084214,Digital Wallet,True,True,True,0.20332404607393073,0.8367237219392927,False,,PRJ9069,CC152,False,,Pending,,,0.7802303074657966,5
6dd2c694-2810-438b-b12b-e3cc2380cb16,EMP0066,Finance,Executive,2024-11-23,2024-11-22,Team Meals,80.4,73.09,EUR,04a3e4e0-b3d5-4f01-8751-41c3846b121e,"Sullivan, Parks and Bradley",Peru,0.4762105326085243,Cash,False,False,True,0.07132247770378963,0.7285317313664831,False,6.0,,CC383,False,,Pending,,,0.480223137294836,5
fdece263-e188-497e-9e62-9706a1fab720,EMP0038,Research,Junior,2024-03-29,2024-03-01,Office Supplies,109.71,146.27,CAD,654b0008-03c6-449c-ac10-748b14b4ef5b,Adams PLC,French Polynesia,0.4311361762452578,Corporate Card,False,False,True,0.028812473036874064,0.9389519239160773,False,,,CC655,False,,Pending,,Stand explain campaign again technology conference. May allow we director citizen draw movement.,0.8634334290627419,4
6b99a860-b32f-4c6a-940b-6a5a0339953a,EMP0083,Finance,Mid-level,2024-07-30,2024-07-26,International Travel,3432.02,3432.02,USD,7df2a399-e178-4b09-b37e-00408c556e30,Montoya and Sons,Tanzania,0.08135853409967364,Invoice,True,True,True,0.02051152812408119,0.992406364287844,False,,,CC784,False,,Pending,,,0.17866768104576325,3
0ed8660b-03f9-4210-8bda-45a051916a76,EMP0088,HR,Manager,2024-12-24,2024-12-15,Domestic Travel,2790.95,2537.23,EUR,614988ec-d669-4ad6-809f-b80a70c64031,"Chandler, Jones and Clayton",Bulgaria,0.21403321102054995,Invoice,False,False,True,0.4236403709901293,0.7339369446323176,False,,,CC411,False,,Pending,,,0.5724311993175709,0
893f109a-c07f-4ab8-83cc-be40592b9e5c,EMP0081,Executive,Director,2023-04-15,2023-03-24,International Travel,13554.41,10426.47,GBP,76f0d537-ae46-401c-868f-21c4d4c46722,Hull-Morris,Moldova,0.6898380175296277,Corporate Card,True,True,True,0.16142724825375543,0.9436511849068052,False,,,CC609,False,,Pending,,,0.14349193144119732,2
a49a2343-d352-4b4f-840d-e6f8eed1b2dc,EMP0056,Marketing,Manager,2024-05-28,2024-05-13,Team Meals,103.3,137.73,CAD,595ae927-31db-4558-afa7-37e1910274be,"Porter, Lawrence and Ward",Nigeria,0.987542440757735,Digital Wallet,False,False,True,0.19915037695984839,0.8799108929794666,False,10.0,,CC618,False,,Pending,,,0.9479488668337804,2
bbda86a0-98e7-4b55-9965-8384371f4b3b,EMP0062,HR,Senior,2023-03-20,2023-02-21,Conference,2686.13,298459.14,JPY,a857af61-ea60-49d9-9a34-639b0590c868,Barnett-Mcpherson,Cocos (Keeling) Islands,0.9334152005301938,Invoice,True,False,True,0.08165734486569642,0.8158863202379709,False,,PRJ9013,CC851,False,,Pending,,Lay least computer site foreign ready purpose. Family with agency blood.,0.41854932070014994,0
27f33e45-b346-4262-8460-99c25046fd86,EMP0021,Sales,Mid-level,2024-03-10,2024-03-04,Office Supplies,438.48,584.64,CAD,4490b4ee-9c70-4592-91bc-47bd8c629a2e,Brown-Rogers,Kyrgyz Republic,0.5191811598233254,Corporate Card,False,False,True,0.3007710891772435,0.8922746322902084,False,,,CC893,False,,Pending,,,0.40897145202958607,3
7538a603-f45d-4c6b-9aaf-ef55521c5a29,EMP0073,Marketing,Mid-level,2023-05-18,2023-05-01,Team Meals,210.13,280.17,CAD,42409787-1da9-4266-b50d-9405860342fd,Shaw Ltd,Antigua and Barbuda,0.9760373571165112,Invoice,False,False,True,0.6609195521866973,0.8138055973256901,False,10.0,,CC764,False,,Pending,,,0.5843403466152017,1
7c405312-1a25-4631-899e-4c0158fcb0d4,EMP0083,Finance,Mid-level,2023-04-20,2023-04-15,International Travel,8331.72,11108.96,CAD,76f0d537-ae46-401c-868f-21c4d4c46722,Hull-Morris,Moldova,0.6898380175296277,Personal Card,True,True,True,0.3002382222645711,0.7788737664989209,False,,,CC169,False,,Pending,,,0.17866768104576325,3
b10ac3d5-c529-4dc7-a883-ff9bd699ba44,EMP0096,Sales,Mid-level,2023-08-01,2023-07-31,Software Licenses,2051.76,227972.87,JPY,c6edbd93-7af2-4a28-b181-5920c6d3accd,Ware-Mason,Falkland Islands (Malvinas),0.7843492229037423,Cash,True,False,True,0.3717034330691057,0.7628964643626891,False,,,CC722,True,missing_documentation,Pending,,,0.8679844806377427,5
90f4f470-0db0-4326-8b4e-d2fa4f7fbeb2,EMP0061,Research,Executive,2023-07-13,2023-06-15,Office Supplies,735.84,981.13,CAD,e661f417-73d1-483d-9650-16dfcfa20746,Harper-Weber,Kuwait,0.07102856260553747,Invoice,False,False,True,0.39387357892022123,0.7268192685247007,False,,PRJ5530,CC350,False,,Pending,,,0.638741844930501,4
0aa25a85-3cfd-48dd-85eb-6e87647ab941,EMP0070,Engineering,Executive,2024-09-26,2024-09-05,Domestic Travel,5337.37,5337.37,USD,114b37c9-857c-4537-b271-833ef880f665,Cantu-Long,Guyana,0.8956702264405304,Digital Wallet,False,False,True,0.6336057013995998,0.8916818251527392,False,,,CC270,False,,Pending,,,0.9597239142904959,2
d167ab6b-e6b6-4cb5-bb38-f4179c457565,EMP0052,Research,Mid-level,2023-03-08,2023-02-19,International Travel,17297.05,15724.59,EUR,bb8285b5-0366-49ec-aca5-d28b025a9472,Barnett and Sons,Cote d'Ivoire,0.7220618938586955,Corporate Card,True,True,True,0.48114060581787454,0.9374492212340529,False,,PRJ9643,CC607,False,,Pending,,,0.002536912649554135,1
71cc2998-c1da-4c8e-9ec6-b8ac7c28fa98,EMP0050,Sales,Director,2024-03-07,2024-02-14,Domestic Travel,1947.5,1498.08,GBP,1949d963-69cf-4aaf-b857-a19baeecac2a,White Inc,Saint Pierre and Miquelon,0.15924460672505525,Corporate Card,False,False,True,0.3438193004659582,0.8245839296632597,True,,,CC702,False,,Pending,,,0.18074614633116648,4
f1cafb60-de35-4995-915e-34493f37bddc,EMP0075,Executive,Manager,2024-12-10,2024-12-01,Office Supplies,727.43,969.91,CAD,e661f417-73d1-483d-9650-16dfcfa20746,Harper-Weber,Kuwait,0.07102856260553747,Digital Wallet,False,False,True,0.37526004102826216,0.8417026080245715,False,,,CC587,False,,Pending,,Begin different man without degree far no. Number plan tough rule risk. Anyone common kitchen sit.,0.49073045945675875,3
bb790696-720f-406d-9092-8f656ff2e084,EMP0073,Marketing,Mid-level,2023-07-04,2023-06-14,Software Licenses,888.43,807.66,EUR,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Cash,True,False,True,0.9150823975225596,0.8271385539322771,False,,,CC244,False,,Pending,,,0.5843403466152017,1
1d0ea8a6-d702-4469-a041-9342b06843ac,EMP0099,Engineering,Mid-level,2023-10-14,2023-09-27,Hardware,5531.4,5531.4,USD,c6edbd93-7af2-4a28-b181-5920c6d3accd,Ware-Mason,Falkland Islands (Malvinas),0.7843492229037423,Cash,True,True,True,0.9359682020833201,0.9375450415519435,False,,,CC897,False,,Pending,,,0.19548921592209234,5
d53a0b8b-a79b-4d0c-8f67-712b8c5947f4,EMP0053,Marketing,Manager,2024-11-13,2024-10-15,Training,2011.36,2011.36,USD,cfef0880-815a-453b-b824-1b5ea08be3ca,"Fuller, Jones and Neal",Netherlands,0.3228827587050994,Invoice,True,False,True,0.8327258878776137,0.895751518214817,False,,,CC886,False,,Pending,,Quality mission the sort give party always. Already sign certain activity. Why trial consumer.,0.22356463208860278,3
6fd0a513-508c-4d3f-aca8-8c9e95d1d4c0,EMP0046,Research,Junior,2023-02-03,2023-01-18,International Travel,4119.9,4119.9,USD,f251bbb6-d733-4ae7-80c1-7e25c69eec58,Washington Inc,France,0.24201567156208192,Cash,True,True,True,0.7768417542512127,0.891457840472794,False,,,CC294,False,,Pending,,Bed serve begin to store major may. Role fast law later southern. High bank grow amount still.,0.8620476119220083,3
09d5f67f-5e7a-41cc-a115-6c90d1d828ba,EMP0046,Research,Junior,2023-03-05,2023-02-13,Conference,2164.41,240490.37,JPY,6d102ccd-7d36-4cf9-b47f-ae6721285f2b,"Williams, Rivera and Johnson",Uzbekistan,0.9081372715527647,Invoice,True,False,True,0.5806490617399065,0.7578504557734058,False,,,CC210,True,weekend_expense,Pending,,,0.8620476119220083,3
ae999068-4666-46db-bd7e-d46b9b82ce45,EMP0024,Engineering,Mid-level,2024-08-26,2024-08-03,Client Meals,557.27,506.61,EUR,5d5d1ae8-2905-4136-aa2b-c98d38b8cb9a,"Bowman, Austin and Christian",Cayman Islands,0.5859234637770298,Digital Wallet,False,True,True,0.24823847409657196,0.8335926394403808,False,3.0,,CC604,False,,Pending,,,0.2577413888880551,0
90b5f2e6-c1fe-4f5b-b9a8-275e74abec55,EMP0019,Marketing,Manager,2024-06-25,2024-05-26,Office Supplies,208.08,160.06,GBP,654b0008-03c6-449c-ac10-748b14b4ef5b,Adams PLC,French Polynesia,0.4311361762452578,Corporate Card,False,False,True,0.6245267439124133,0.7803407590430215,False,,,CC574,False,,Pending,,,0.13418629408751237,0
35243de4-2044-4214-a631-25c56e222c5f,EMP0040,Marketing,Director,2023-06-01,2023-05-13,Client Meals,385.75,350.68,EUR,5d5d1ae8-2905-4136-aa2b-c98d38b8cb9a,"Bowman, Austin and Christian",Cayman Islands,0.5859234637770298,Invoice,False,True,True,0.2885570506238959,0.8591702098576567,False,6.0,,CC858,False,,Pending,,,0.007890007948932576,3
dbfb9b76-a421-4a60-b2ef-739d50f073dd,EMP0089,Marketing,Mid-level,2024-02-17,2024-02-05,Client Meals,446.53,405.93,EUR,5d5d1ae8-2905-4136-aa2b-c98d38b8cb9a,"Bowman, Austin and Christian",Cayman Islands,0.5859234637770298,Digital Wallet,False,True,True,0.14550705807623687,0.7557837048278822,False,1.0,,CC834,False,,Pending,,Nearly fund share ahead popular cup. Under finally social for guy between nice protect.,0.059994942189342204,0
3e351e45-3fc6-415a-ac68-b7b3d1c2aecc,EMP0031,Research,Director,2024-06-07,2024-05-09,Hardware,4494.42,4085.84,EUR,7fe0170d-ad9f-473a-9bde-b436c7d85bf6,Rice Inc,Costa Rica,0.6178350552686296,Cash,True,True,True,0.5195655513538524,0.7364293401526938,False,,,CC448,False,,Pending,,,0.8810105418290438,2
4e3c858d-8a17-425d-8dbb-2084d06d416c,EMP0004,Engineering,Director,2024-07-27,2024-07-02,Team Meals,403.23,44803.3,JPY,68cbd1ee-9726-4880-8fad-7f49440092ef,Kane-Mcconnell,Rwanda,0.6099621296753441,Invoice,False,False,True,0.2146822692879079,0.9378546972640959,False,6.0,PRJ4346,CC383,False,,Pending,,,0.1238903086241766,3
a7522f8e-b59f-4689-b126-fd91bd908382,EMP0077,Executive,Mid-level,2023-10-19,2023-10-03,Team Meals,562.5,62499.5,JPY,300e4500-93f3-4008-8e09-623cb7c31288,Moore-Burns,Austria,0.87530539668813,Digital Wallet,False,False,True,0.6590981481525278,0.7645945696195077,False,1.0,,CC308,False,,Pending,,,0.10549889684312452,3
be2d3be5-c69a-48a3-a423-f8505f3739a5,EMP0071,Executive,Mid-level,2023-07-23,2023-06-23,Office Supplies,1380.32,1380.32,USD,1222a72a-f210-4128-8609-cb7ff417f3b6,King-Smith,Brazil,0.04724833245728732,Digital Wallet,False,False,True,0.47275815539190524,0.7018422514521184,False,,PRJ6683,CC951,False,,Pending,,,0.9026859155392961,2
de8c9ac9-6ebd-41d0-8513-1535ef7444ac,EMP0002,Marketing,Manager,2023-04-28,2023-04-13,Client Meals,715.95,79549.52,JPY,d5ae0f4e-eb30-4325-9307-73ba49d13628,Mitchell-Diaz,Botswana,0.9400542183938679,Corporate Card,False,True,True,0.28700293822809153,0.8036278936131407,False,3.0,PRJ9289,CC353,False,,Pending,,,0.23713685710679488,3
f2778250-bf30-4a32-87f8-cfd71b05394a,EMP0002,Marketing,Manager,2024-10-08,2024-09-22,Hardware,3604.37,3276.7,EUR,cfbd1442-6ec4-488f-b39e-0d6ffe1b823c,Martinez-Ortiz,Iraq,0.3100051627238939,Invoice,True,True,True,0.7894476709556648,0.8660234877275437,False,,PRJ1826,CC999,False,,Pending,,,0.23713685710679488,3
96b5163b-cdc8-4460-a193-9733e796ab15,EMP0075,Executive,Manager,2024-04-30,2024-04-05,Training,1846.35,1678.5,EUR,dc639a3e-d294-43d0-b0c9-781ad872d286,Payne-Lopez,Taiwan,0.9964632372048502,Cash,True,False,True,0.27814160456189985,0.9701070450685677,False,,,CC950,True,duplicate_submission,Pending,,Account cup free past according lose. Left where nor. Public cost paper.,0.49073045945675875,3
c0043abb-4fab-4dba-831a-6d5fff2ecb20,EMP0078,Marketing,Executive,2024-06-18,2024-05-26,International Travel,7349.52,816613.64,JPY,3c89c428-dd8b-46bb-b8ef-d33aaacf358d,Cohen-Lewis,Angola,0.30905979818894924,Digital Wallet,True,True,True,0.03714346389978185,0.9251345509276436,False,,,CC902,False,,Pending,,,0.9110894851765188,2
daadfb2a-9b58-4a92-9e8a-4af68c356d58,EMP0074,HR,Senior,2023-09-24,2023-09-06,Training,388.45,43160.64,JPY,6ac54892-ea1c-4969-85a8-b4b849efccaf,Mack-Wiggins,Kiribati,0.8860458338358421,Personal Card,True,False,True,0.8650282430721633,0.8859537413889906,False,,,CC410,False,,Pending,,,0.9613856550818768,3
